species	family	node	filtered_hits	short
P.antiquus_N	Mir-224	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-23	Vertebrata	2	P.antiquus_N
P.antiquus_N	Mir-24	Vertebrata	2	P.antiquus_N
P.antiquus_N	Mir-2483	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-26	Vertebrata	3	P.antiquus_N
P.antiquus_N	Mir-27	Vertebrata	2	P.antiquus_N
P.antiquus_N	Mir-28	Eutheria	3	P.antiquus_N
P.antiquus_N	Mir-29	Bilateria	4	P.antiquus_N
P.antiquus_N	Mir-296	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-30	Vertebrata	6	P.antiquus_N
P.antiquus_N	Mir-3059	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-3085	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-31	Bilateria	1	P.antiquus_N
P.antiquus_N	Mir-32	Gnathostomata	1	P.antiquus_N
P.antiquus_N	Mir-320	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-324	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-325	Theria	1	P.antiquus_N
P.antiquus_N	Mir-326	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-328	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-33	Bilateria	2	P.antiquus_N
P.antiquus_N	Mir-331	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-337	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-338	Vertebrata	1	P.antiquus_N
P.antiquus_N	Mir-339	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-34	Bilateria	5	P.antiquus_N
P.antiquus_N	Mir-340	Theria	1	P.antiquus_N
P.antiquus_N	Mir-342	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-350	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-361	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-3613	Theria	1	P.antiquus_N
P.antiquus_N	Mir-362	Eutheria	4	P.antiquus_N
P.antiquus_N	Mir-374	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-375	Bilateria	1	P.antiquus_N
P.antiquus_N	Mir-376	Eutheria	5	P.antiquus_N
P.antiquus_N	Mir-383	Tetrapoda	1	P.antiquus_N
P.antiquus_N	Mir-384	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-423	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-425	Gnathostomata	1	P.antiquus_N
P.antiquus_N	Mir-430	Vertebrata	10	P.antiquus_N
P.antiquus_N	Mir-431	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-433	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-450	Eutheria	3	P.antiquus_N
P.antiquus_N	Mir-451	Vertebrata	1	P.antiquus_N
P.antiquus_N	Mir-452	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-455	Vertebrata	1	P.antiquus_N
P.antiquus_N	Mir-459	Vertebrata	1	P.antiquus_N
P.antiquus_N	Mir-486	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-488	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-489	Osteichthyes	1	P.antiquus_N
P.antiquus_N	Mir-490	Amniota	1	P.antiquus_N
P.antiquus_N	Mir-499	Vertebrata	1	P.antiquus_N
P.antiquus_N	Mir-505	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-506	Eutheria	12	P.antiquus_N
P.antiquus_N	Mir-541	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-542	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-544	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-551	Vertebrata	2	P.antiquus_N
P.antiquus_N	Mir-582	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-592	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-599	Sarcopterygii	1	P.antiquus_N
P.antiquus_N	Mir-615	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-652	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-6529	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-670	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-671	Theria	1	P.antiquus_N
P.antiquus_N	Mir-675	Theria	1	P.antiquus_N
P.antiquus_N	Mir-676	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-7	Bilateria	3	P.antiquus_N
P.antiquus_N	Mir-744	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-760	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-769	Eutheria	3	P.antiquus_N
P.antiquus_N	Mir-8	Bilateria	5	P.antiquus_N
P.antiquus_N	Mir-873	Mammalia	1	P.antiquus_N
P.antiquus_N	Mir-874	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-875	Vertebrata	1	P.antiquus_N
P.antiquus_N	Mir-877	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-885	Eutheria	1	P.antiquus_N
P.antiquus_N	Mir-9	Bilateria	3	P.antiquus_N
P.antiquus_N	Mir-92	Bilateria	6	P.antiquus_N
P.antiquus_N	Mir-95	Eutheria	2	P.antiquus_N
P.antiquus_N	Mir-96	Bilateria	2	P.antiquus_N
P.antiquus_N	Mir-9851	Eutheria	1	P.antiquus_N
Procavia_capensis	Let-7	Bilateria	9	P.capensis
Procavia_capensis	Mir-1	Bilateria	3	P.capensis
Procavia_capensis	Mir-10	Eumetazoa	7	P.capensis
Procavia_capensis	Mir-101	Vertebrata	1	P.capensis
Procavia_capensis	Mir-103	Deuterostomia	2	P.capensis
Procavia_capensis	Mir-122	Vertebrata	1	P.capensis
Procavia_capensis	Mir-124	Bilateria	2	P.capensis
Procavia_capensis	Mir-1249	Eutheria	1	P.capensis
Procavia_capensis	Mir-126	Olfactores	1	P.capensis
Procavia_capensis	Mir-1271	Eutheria	1	P.capensis
Procavia_capensis	Mir-128	Vertebrata	2	P.capensis
Procavia_capensis	Mir-129	Chordata	1	P.capensis
Procavia_capensis	Mir-130	Vertebrata	6	P.capensis
Procavia_capensis	Mir-1306	Gnathostomata	1	P.capensis
Procavia_capensis	Mir-1307	Eutheria	1	P.capensis
Procavia_capensis	Mir-132	Vertebrata	2	P.capensis
Procavia_capensis	Mir-133	Bilateria	2	P.capensis
Procavia_capensis	Mir-135	Chordata	2	P.capensis
Procavia_capensis	Mir-136	Eutheria	1	P.capensis
Procavia_capensis	Mir-137	Bilateria	1	P.capensis
Procavia_capensis	Mir-138	Vertebrata	1	P.capensis
Procavia_capensis	Mir-1388	Gnathostomata	1	P.capensis
Procavia_capensis	Mir-139	Gnathostomata	1	P.capensis
Procavia_capensis	Mir-142	Vertebrata	1	P.capensis
Procavia_capensis	Mir-145	Vertebrata	1	P.capensis
Procavia_capensis	Mir-146	Vertebrata	3	P.capensis
Procavia_capensis	Mir-147	Vertebrata	1	P.capensis
Procavia_capensis	Mir-148	Vertebrata	2	P.capensis
Procavia_capensis	Mir-149	Eutheria	1	P.capensis
Procavia_capensis	Mir-15	Olfactores	6	P.capensis
Procavia_capensis	Mir-153	Bilateria	2	P.capensis
Procavia_capensis	Mir-154	Eutheria	27	P.capensis
Procavia_capensis	Mir-155	Vertebrata	1	P.capensis
Procavia_capensis	Mir-17	Vertebrata	4	P.capensis
Procavia_capensis	Mir-181	Vertebrata	6	P.capensis
Procavia_capensis	Mir-184	Bilateria	1	P.capensis
Procavia_capensis	Mir-185	Eutheria	1	P.capensis
Procavia_capensis	Mir-186	Mammalia	1	P.capensis
Procavia_capensis	Mir-188	Eutheria	2	P.capensis
Procavia_capensis	Mir-19	Vertebrata	1	P.capensis
Procavia_capensis	Mir-190	Bilateria	2	P.capensis
Procavia_capensis	Mir-191	Gnathostomata	1	P.capensis
Procavia_capensis	Mir-1912	Eutheria	1	P.capensis
Procavia_capensis	Mir-192	Vertebrata	1	P.capensis
Procavia_capensis	Mir-193	Bilateria	4	P.capensis
Procavia_capensis	Mir-194	Vertebrata	1	P.capensis
Procavia_capensis	Mir-196	Olfactores	2	P.capensis
Procavia_capensis	Mir-199	Vertebrata	3	P.capensis
Procavia_capensis	Mir-202	Vertebrata	1	P.capensis
Procavia_capensis	Mir-204	Vertebrata	2	P.capensis
Procavia_capensis	Mir-205	Vertebrata	1	P.capensis
Procavia_capensis	Mir-208	Vertebrata	2	P.capensis
Procavia_capensis	Mir-21	Vertebrata	1	P.capensis
Procavia_capensis	Mir-210	Bilateria	1	P.capensis
Procavia_capensis	Mir-214	Gnathostomata	1	P.capensis
Procavia_capensis	Mir-216	Bilateria	2	P.capensis
Procavia_capensis	Mir-218	Vertebrata	1	P.capensis
Procavia_capensis	Mir-219	Bilateria	1	P.capensis
Procavia_capensis	Mir-221	Vertebrata	2	P.capensis
Procavia_capensis	Mir-223	Vertebrata	1	P.capensis
Procavia_capensis	Mir-224	Eutheria	1	P.capensis
Procavia_capensis	Mir-23	Vertebrata	1	P.capensis
Procavia_capensis	Mir-24	Vertebrata	2	P.capensis
Procavia_capensis	Mir-2483	Eutheria	1	P.capensis
Procavia_capensis	Mir-26	Vertebrata	2	P.capensis
Procavia_capensis	Mir-27	Vertebrata	1	P.capensis
Procavia_capensis	Mir-28	Eutheria	3	P.capensis
Procavia_capensis	Mir-29	Bilateria	3	P.capensis
Procavia_capensis	Mir-30	Vertebrata	6	P.capensis
Procavia_capensis	Mir-3059	Eutheria	1	P.capensis
Procavia_capensis	Mir-3085	Eutheria	1	P.capensis
Procavia_capensis	Mir-31	Bilateria	1	P.capensis
Procavia_capensis	Mir-32	Gnathostomata	1	P.capensis
Procavia_capensis	Mir-320	Eutheria	1	P.capensis
Procavia_capensis	Mir-326	Eutheria	1	P.capensis
Procavia_capensis	Mir-328	Eutheria	1	P.capensis
Procavia_capensis	Mir-331	Eutheria	1	P.capensis
Procavia_capensis	Mir-338	Vertebrata	1	P.capensis
Procavia_capensis	Mir-339	Eutheria	1	P.capensis
Procavia_capensis	Mir-34	Bilateria	5	P.capensis
Procavia_capensis	Mir-342	Eutheria	1	P.capensis
Procavia_capensis	Mir-345	Eutheria	1	P.capensis
Procavia_capensis	Mir-361	Eutheria	1	P.capensis
Procavia_capensis	Mir-3613	Theria	1	P.capensis
Procavia_capensis	Mir-362	Eutheria	1	P.capensis
Procavia_capensis	Mir-376	Eutheria	5	P.capensis
Procavia_capensis	Mir-378	Eutheria	1	P.capensis
Procavia_capensis	Mir-383	Tetrapoda	1	P.capensis
Procavia_capensis	Mir-430	Vertebrata	7	P.capensis
Procavia_capensis	Mir-431	Eutheria	1	P.capensis
Procavia_capensis	Mir-432	Eutheria	1	P.capensis
Procavia_capensis	Mir-450	Eutheria	2	P.capensis
Procavia_capensis	Mir-455	Vertebrata	1	P.capensis
Procavia_capensis	Mir-483	Theria	1	P.capensis
Procavia_capensis	Mir-486	Eutheria	1	P.capensis
Procavia_capensis	Mir-488	Eutheria	1	P.capensis
Procavia_capensis	Mir-489	Osteichthyes	1	P.capensis
Procavia_capensis	Mir-490	Amniota	1	P.capensis
Procavia_capensis	Mir-493	Eutheria	1	P.capensis
Procavia_capensis	Mir-499	Vertebrata	1	P.capensis
Procavia_capensis	Mir-505	Eutheria	1	P.capensis
Procavia_capensis	Mir-506	Eutheria	3	P.capensis
Procavia_capensis	Mir-541	Eutheria	1	P.capensis
Procavia_capensis	Mir-542	Eutheria	1	P.capensis
Procavia_capensis	Mir-544	Eutheria	1	P.capensis
Procavia_capensis	Mir-551	Vertebrata	1	P.capensis
Procavia_capensis	Mir-582	Eutheria	1	P.capensis
Procavia_capensis	Mir-592	Eutheria	1	P.capensis
Procavia_capensis	Mir-599	Sarcopterygii	1	P.capensis
Procavia_capensis	Mir-615	Eutheria	1	P.capensis
Procavia_capensis	Mir-652	Eutheria	1	P.capensis
Procavia_capensis	Mir-6529	Eutheria	1	P.capensis
Procavia_capensis	Mir-671	Theria	1	P.capensis
Procavia_capensis	Mir-6715	Eutheria	1	P.capensis
Procavia_capensis	Mir-672	Eutheria	1	P.capensis
Procavia_capensis	Mir-676	Eutheria	1	P.capensis
Procavia_capensis	Mir-7	Bilateria	2	P.capensis
Procavia_capensis	Mir-744	Eutheria	1	P.capensis
Procavia_capensis	Mir-760	Eutheria	1	P.capensis
Procavia_capensis	Mir-8	Bilateria	5	P.capensis
Procavia_capensis	Mir-873	Mammalia	1	P.capensis
Procavia_capensis	Mir-875	Vertebrata	1	P.capensis
Procavia_capensis	Mir-876	Eutheria	1	P.capensis
Procavia_capensis	Mir-9	Bilateria	3	P.capensis
Procavia_capensis	Mir-92	Bilateria	5	P.capensis
Procavia_capensis	Mir-935	Eutheria	1	P.capensis
Procavia_capensis	Mir-95	Eutheria	2	P.capensis
Procavia_capensis	Mir-96	Bilateria	2	P.capensis
Procavia_capensis	Mir-9851	Eutheria	1	P.capensis
