species	family	gff	filtered	fpc	fnc	tpc	short	node
Oryctolagus_cuniculus	Mir-1277	495	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-128	2	2	0	0	2	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-129	2	2	0	0	2	ocu	Chordata
Oryctolagus_cuniculus	Mir-1296	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-1298	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-130	4	4	0	0	4	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-1306	2	1	0	0	1	ocu	Gnathostomata
Oryctolagus_cuniculus	Mir-1307	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-132	2	2	0	0	2	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-133	2	2	0	0	2	ocu	Bilateria
Oryctolagus_cuniculus	Mir-134	2	2	1	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-1343	2	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-135	3	3	0	0	3	ocu	Chordata
Oryctolagus_cuniculus	Mir-136	2	2	1	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-137	1	1	0	0	1	ocu	Bilateria
Oryctolagus_cuniculus	Mir-138	2	2	0	0	2	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-139	1	1	0	0	1	ocu	Gnathostomata
Oryctolagus_cuniculus	Mir-140	1	1	0	0	1	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-142	1	1	0	0	1	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-143	1	1	0	0	1	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-144	1	1	0	0	1	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-145	2	1	0	0	1	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-146	2	2	0	0	2	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-147	3	2	1	0	1	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-148	3	3	0	0	3	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-149	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-15	8	8	0	0	8	ocu	Olfactores
Oryctolagus_cuniculus	Mir-150	1	1	0	0	1	ocu	Gnathostomata
Oryctolagus_cuniculus	Mir-153	1	1	0	0	1	ocu	Bilateria
Oryctolagus_cuniculus	Mir-154	40	40	20	4	20	ocu	Eutheria
Oryctolagus_cuniculus	Mir-155	7	1	0	0	1	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-17	8	8	0	0	8	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-1788	1	0	0	0	0	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-1805	1	0	0	0	0	ocu	Tetrapoda
Oryctolagus_cuniculus	Mir-181	8	8	2	0	6	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-184	1	1	0	0	1	ocu	Bilateria
Oryctolagus_cuniculus	Mir-1842	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-185	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-186	2	1	0	0	1	ocu	Mammalia
Oryctolagus_cuniculus	Mir-187	1	1	0	0	1	ocu	Osteichthyes
Oryctolagus_cuniculus	Mir-188	4	3	0	0	3	ocu	Eutheria
Oryctolagus_cuniculus	Mir-19	3	3	0	0	3	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-190	2	2	0	0	2	ocu	Bilateria
Oryctolagus_cuniculus	Mir-191	1	1	0	0	1	ocu	Gnathostomata
Oryctolagus_cuniculus	Mir-1911	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-1912	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-192	2	2	0	0	2	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-193	4	4	0	0	4	ocu	Bilateria
Oryctolagus_cuniculus	Mir-194	2	2	0	0	2	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-196	3	3	0	0	3	ocu	Olfactores
Oryctolagus_cuniculus	Mir-197	5	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-199	4	4	1	0	3	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-202	2	1	0	0	1	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-203	1	1	0	0	1	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-204	2	2	0	0	2	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-205	2	1	0	0	1	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-208	2	2	0	0	2	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-21	1	1	0	0	1	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-210	1	1	0	0	1	ocu	Bilateria
Oryctolagus_cuniculus	Mir-2114	1	0	0	0	0	ocu	Eutheria
Oryctolagus_cuniculus	Mir-214	1	1	0	0	1	ocu	Gnathostomata
Oryctolagus_cuniculus	Mir-216	2	2	0	0	2	ocu	Bilateria
Oryctolagus_cuniculus	Mir-217	1	1	0	0	1	ocu	Chordata
Oryctolagus_cuniculus	Mir-218	2	2	0	0	2	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-2184	1	0	0	0	0	ocu	Gnathostomata
Oryctolagus_cuniculus	Mir-219	2	1	0	1	1	ocu	Bilateria
Oryctolagus_cuniculus	Mir-22	1	1	0	0	1	ocu	Bilateria
Oryctolagus_cuniculus	Mir-221	2	2	0	0	2	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-223	1	1	0	0	1	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-224	2	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-23	2	2	0	0	2	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-2355	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-2387	1	1	0	0	1	ocu	Boreoeutheria
Oryctolagus_cuniculus	Mir-24	3	3	1	0	2	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-26	3	3	0	0	3	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-27	2	2	0	0	2	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-28	3	3	0	0	3	ocu	Eutheria
Oryctolagus_cuniculus	Mir-29	4	4	0	0	4	ocu	Bilateria
Oryctolagus_cuniculus	Mir-30	6	6	0	0	6	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-3059	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-3085	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-31	1	1	0	0	1	ocu	Bilateria
Oryctolagus_cuniculus	Mir-32	1	1	0	0	1	ocu	Gnathostomata
Oryctolagus_cuniculus	Mir-320	2	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-324	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-325	1	1	0	0	1	ocu	Theria
Oryctolagus_cuniculus	Mir-326	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-328	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-33	2	2	0	0	2	ocu	Bilateria
Oryctolagus_cuniculus	Mir-330	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-331	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-335	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-337	2	2	1	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-338	2	2	1	0	1	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-339	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-34	6	6	0	0	6	ocu	Bilateria
Oryctolagus_cuniculus	Mir-340	2	1	0	0	1	ocu	Theria
Oryctolagus_cuniculus	Mir-342	2	2	1	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-345	3	0	0	0	0	ocu	Eutheria
Oryctolagus_cuniculus	Mir-346	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-350	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-361	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-3613	1	1	0	0	1	ocu	Theria
Oryctolagus_cuniculus	Mir-362	6	5	0	0	5	ocu	Eutheria
Oryctolagus_cuniculus	Mir-370	2	2	1	0	1	ocu	Boreoeutheria
Oryctolagus_cuniculus	Mir-374	2	2	0	0	2	ocu	Eutheria
Oryctolagus_cuniculus	Mir-375	1	1	0	0	1	ocu	Bilateria
Oryctolagus_cuniculus	Mir-376	9	8	4	0	4	ocu	Eutheria
Oryctolagus_cuniculus	Mir-378	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-383	1	1	0	0	1	ocu	Tetrapoda
Oryctolagus_cuniculus	Mir-384	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-423	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-425	1	1	0	0	1	ocu	Gnathostomata
Oryctolagus_cuniculus	Mir-430	10	10	5	0	5	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-431	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-432	2	2	1	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-433	2	2	1	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-448	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-450	3	3	0	0	3	ocu	Eutheria
Oryctolagus_cuniculus	Mir-451	1	1	0	0	1	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-452	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-455	1	1	0	0	1	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-459	1	1	0	0	1	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-483	10	1	0	0	1	ocu	Theria
Oryctolagus_cuniculus	Mir-486	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-488	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-489	1	1	0	0	1	ocu	Osteichthyes
Oryctolagus_cuniculus	Mir-490	1	1	0	0	1	ocu	Amniota
Oryctolagus_cuniculus	Mir-491	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-493	5	2	1	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-499	1	1	0	0	1	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-504	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-505	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-506	10	8	1	0	7	ocu	Eutheria
Oryctolagus_cuniculus	Mir-541	2	2	1	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-542	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-544	128	2	1	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-551	1	1	0	0	1	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-574	177	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-582	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-590	1	1	0	0	1	ocu	Mammalia
Oryctolagus_cuniculus	Mir-592	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-598	1	0	0	0	0	ocu	Eutheria
Oryctolagus_cuniculus	Mir-599	1	1	0	0	1	ocu	Sarcopterygii
Oryctolagus_cuniculus	Mir-615	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-628	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-652	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-6529	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-653	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-670	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-671	1	1	0	0	1	ocu	Theria
Oryctolagus_cuniculus	Mir-6715	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-672	22	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-676	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-7	3	3	0	0	3	ocu	Bilateria
Oryctolagus_cuniculus	Mir-7180	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-722	1	0	0	0	0	ocu	Osteichthyes
Oryctolagus_cuniculus	Mir-737	1	0	0	0	0	ocu	Osteichthyes
Oryctolagus_cuniculus	Mir-744	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-760	2	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-8	6	6	1	0	5	ocu	Bilateria
Oryctolagus_cuniculus	Mir-872	1	1	0	0	1	ocu	Glires
Oryctolagus_cuniculus	Mir-873	1	1	0	0	1	ocu	Mammalia
Oryctolagus_cuniculus	Mir-874	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-875	1	1	0	0	1	ocu	Vertebrata
Oryctolagus_cuniculus	Mir-876	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-877	1	0	0	0	0	ocu	Eutheria
Oryctolagus_cuniculus	Mir-885	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-9	3	3	0	0	3	ocu	Bilateria
Oryctolagus_cuniculus	Mir-92	6	6	0	0	6	ocu	Bilateria
Oryctolagus_cuniculus	Mir-935	1	1	0	0	1	ocu	Eutheria
Oryctolagus_cuniculus	Mir-95	6	3	0	0	3	ocu	Eutheria
Oryctolagus_cuniculus	Mir-96	3	3	0	0	3	ocu	Bilateria
Oryctolagus_cuniculus	Mir-9851	2	1	0	0	1	ocu	Eutheria
Patiria_miniata	Let-7	2	2	1	0	1	pmi	Bilateria
Patiria_miniata	Mir-1	3	2	1	0	1	pmi	Bilateria
Patiria_miniata	Mir-10	5	5	2	0	3	pmi	Eumetazoa
Patiria_miniata	Mir-103	2	2	1	0	1	pmi	Deuterostomia
Patiria_miniata	Mir-124	1	1	0	0	1	pmi	Bilateria
Patiria_miniata	Mir-133	2	2	1	0	1	pmi	Bilateria
Patiria_miniata	Mir-137	2	1	0	0	1	pmi	Bilateria
Patiria_miniata	Mir-153	5	2	1	0	1	pmi	Bilateria
Patiria_miniata	Mir-184	1	1	0	0	1	pmi	Bilateria
Patiria_miniata	Mir-190	2	0	0	1	0	pmi	Bilateria
Patiria_miniata	Mir-193	4	2	1	1	1	pmi	Bilateria
Patiria_miniata	Mir-2001	2	2	1	0	1	pmi	Bilateria
Patiria_miniata	Mir-2006	2	1	0	0	1	pmi	Ambulacraria
Patiria_miniata	Mir-2007	16	2	1	0	1	pmi	Ambulacraria
Patiria_miniata	Mir-2008	1	1	0	0	1	pmi	Ambulacraria
Patiria_miniata	Mir-2009	3	1	0	0	1	pmi	Ambulacraria
Patiria_miniata	Mir-2011	2	2	1	0	1	pmi	Ambulacraria
Patiria_miniata	Mir-2012	11	1	0	0	1	pmi	Ambulacraria
Patiria_miniata	Mir-210	1	1	0	0	1	pmi	Bilateria
Patiria_miniata	Mir-219	4	2	1	0	1	pmi	Bilateria
Patiria_miniata	Mir-22	3	0	0	1	0	pmi	Bilateria
Patiria_miniata	Mir-242	2	2	1	0	1	pmi	Bilateria
Patiria_miniata	Mir-252	6	6	4	0	2	pmi	Bilateria
Patiria_miniata	Mir-278	2	2	1	0	1	pmi	Bilateria
Patiria_miniata	Mir-29	3	2	1	1	1	pmi	Bilateria
Patiria_miniata	Mir-31	4	4	1	0	3	pmi	Bilateria
Patiria_miniata	Mir-33	7	2	1	0	1	pmi	Bilateria
Patiria_miniata	Mir-34	2	2	1	0	1	pmi	Bilateria
Patiria_miniata	Mir-375	2	2	1	0	1	pmi	Bilateria
Patiria_miniata	Mir-7	3	2	1	0	1	pmi	Bilateria
Patiria_miniata	Mir-71	2	2	1	0	1	pmi	Bilateria
Patiria_miniata	Mir-76	10	1	0	0	1	pmi	Bilateria
Patiria_miniata	Mir-8	2	2	1	0	1	pmi	Bilateria
Patiria_miniata	Mir-9	2	2	1	0	1	pmi	Bilateria
Patiria_miniata	Mir-92	7	7	0	0	7	pmi	Bilateria
Patiria_miniata	Mir-96	3	3	0	0	3	pmi	Bilateria
Petromyzon_marinus	Let-7	18	10	1	0	9	pma	Bilateria
Petromyzon_marinus	Mir-1	7	5	1	0	4	pma	Bilateria
Petromyzon_marinus	Mir-10	6	6	0	0	6	pma	Eumetazoa
Petromyzon_marinus	Mir-101	2	0	0	0	0	pma	Vertebrata
Petromyzon_marinus	Mir-103	3	2	0	0	2	pma	Deuterostomia
Petromyzon_marinus	Mir-122	3	1	0	0	1	pma	Vertebrata
Petromyzon_marinus	Mir-124	3	3	0	0	3	pma	Bilateria
Petromyzon_marinus	Mir-126	1	1	0	0	1	pma	Olfactores
Petromyzon_marinus	Mir-128	3	3	0	0	3	pma	Vertebrata
Petromyzon_marinus	Mir-129	2	2	0	0	2	pma	Chordata
Petromyzon_marinus	Mir-130	8	7	0	0	7	pma	Vertebrata
Petromyzon_marinus	Mir-132	4	3	0	0	3	pma	Vertebrata
Petromyzon_marinus	Mir-1329	2	0	0	1	0	pma	Vertebrata
Petromyzon_marinus	Mir-133	12	5	1	0	4	pma	Bilateria
Petromyzon_marinus	Mir-135	7	2	0	0	2	pma	Chordata
Petromyzon_marinus	Mir-137	3	3	0	0	3	pma	Bilateria
Petromyzon_marinus	Mir-138	3	3	0	0	3	pma	Vertebrata
Petromyzon_marinus	Mir-140	5	3	0	0	3	pma	Vertebrata
Petromyzon_marinus	Mir-142	30	1	0	0	1	pma	Vertebrata
Petromyzon_marinus	Mir-143	1	1	0	0	1	pma	Vertebrata
Petromyzon_marinus	Mir-144	1	1	0	0	1	pma	Vertebrata
Petromyzon_marinus	Mir-145	2	1	0	0	1	pma	Vertebrata
Petromyzon_marinus	Mir-146	1	1	0	0	1	pma	Vertebrata
Petromyzon_marinus	Mir-147	2	0	0	1	0	pma	Vertebrata
Petromyzon_marinus	Mir-148	2	2	0	0	2	pma	Vertebrata
Petromyzon_marinus	Mir-15	6	5	0	0	5	pma	Olfactores
Petromyzon_marinus	Mir-153	4	3	0	0	3	pma	Bilateria
Petromyzon_marinus	Mir-155	1	0	0	1	0	pma	Vertebrata
Petromyzon_marinus	Mir-17	7	6	0	1	6	pma	Vertebrata
Petromyzon_marinus	Mir-1788	1	1	0	0	1	pma	Vertebrata
Petromyzon_marinus	Mir-181	4	4	0	0	4	pma	Vertebrata
Petromyzon_marinus	Mir-184	1	1	0	0	1	pma	Bilateria
Petromyzon_marinus	Mir-19	4	4	0	0	4	pma	Vertebrata
Petromyzon_marinus	Mir-190	3	3	0	0	3	pma	Bilateria
Petromyzon_marinus	Mir-192	1	1	0	0	1	pma	Vertebrata
Petromyzon_marinus	Mir-193	4	3	1	0	2	pma	Bilateria
Petromyzon_marinus	Mir-194	158	1	0	0	1	pma	Vertebrata
Petromyzon_marinus	Mir-196	3	3	0	0	3	pma	Olfactores
Petromyzon_marinus	Mir-199	3	3	0	0	3	pma	Vertebrata
Petromyzon_marinus	Mir-2001	3	0	0	0	0	pma	Bilateria
Petromyzon_marinus	Mir-202	2	2	0	0	2	pma	Vertebrata
Petromyzon_marinus	Mir-203	3	3	0	0	3	pma	Vertebrata
Petromyzon_marinus	Mir-204	1	1	0	0	1	pma	Vertebrata
Petromyzon_marinus	Mir-205	3	2	0	0	2	pma	Vertebrata
Petromyzon_marinus	Mir-208	4	4	2	0	2	pma	Vertebrata
Petromyzon_marinus	Mir-21	1	1	0	0	1	pma	Vertebrata
Petromyzon_marinus	Mir-210	2	1	0	0	1	pma	Bilateria
Petromyzon_marinus	Mir-216	9	4	1	0	3	pma	Bilateria
Petromyzon_marinus	Mir-217	17	2	0	0	2	pma	Chordata
Petromyzon_marinus	Mir-218	3	3	0	0	3	pma	Vertebrata
Petromyzon_marinus	Mir-219	3	2	0	0	2	pma	Bilateria
Petromyzon_marinus	Mir-22	3	2	0	0	2	pma	Bilateria
Petromyzon_marinus	Mir-221	3	2	0	0	2	pma	Vertebrata
Petromyzon_marinus	Mir-223	4	1	0	0	1	pma	Vertebrata
Petromyzon_marinus	Mir-23	2	2	0	0	2	pma	Vertebrata
Petromyzon_marinus	Mir-24	1	1	0	0	1	pma	Vertebrata
Petromyzon_marinus	Mir-26	5	4	0	0	4	pma	Vertebrata
Petromyzon_marinus	Mir-27	2	2	0	0	2	pma	Vertebrata
Petromyzon_marinus	Mir-281	5	2	0	0	2	pma	Bilateria
Petromyzon_marinus	Mir-29	5	4	0	0	4	pma	Bilateria
Petromyzon_marinus	Mir-30	10	10	2	0	8	pma	Vertebrata
Petromyzon_marinus	Mir-315	1	1	0	0	1	pma	Bilateria
Petromyzon_marinus	Mir-33	23	4	2	1	2	pma	Bilateria
Petromyzon_marinus	Mir-338	2	2	0	0	2	pma	Vertebrata
Petromyzon_marinus	Mir-34	1	1	0	1	1	pma	Bilateria
Petromyzon_marinus	Mir-375	3	2	0	0	2	pma	Bilateria
Petromyzon_marinus	Mir-4057	1	0	0	0	0	pma	Chordata
Petromyzon_marinus	Mir-430	4	4	3	0	1	pma	Vertebrata
Petromyzon_marinus	Mir-451	1	1	0	0	1	pma	Vertebrata
Petromyzon_marinus	Mir-4541	2	1	0	0	1	pma	Vertebrata
Petromyzon_marinus	Mir-455	2	1	0	0	1	pma	Vertebrata
Petromyzon_marinus	Mir-456	1	1	0	0	1	pma	Vertebrata
Petromyzon_marinus	Mir-459	1	1	0	0	1	pma	Vertebrata
Petromyzon_marinus	Mir-499	3	1	0	0	1	pma	Vertebrata
Petromyzon_marinus	Mir-551	1	1	0	0	1	pma	Vertebrata
Petromyzon_marinus	Mir-7	6	4	0	0	4	pma	Bilateria
Petromyzon_marinus	Mir-71	1	0	0	0	0	pma	Bilateria
Petromyzon_marinus	Mir-76	1	0	0	0	0	pma	Bilateria
Petromyzon_marinus	Mir-8	10	3	0	0	3	pma	Bilateria
Petromyzon_marinus	Mir-875	2	1	0	0	1	pma	Vertebrata
Petromyzon_marinus	Mir-9	5	5	0	0	5	pma	Bilateria
Petromyzon_marinus	Mir-92	7	5	1	0	4	pma	Bilateria
Petromyzon_marinus	Mir-96	4	2	0	3	2	pma	Bilateria
Ptychodera_flava	Let-7	1	1	0	0	1	pfl	Bilateria
Ptychodera_flava	Mir-1	2	1	0	0	1	pfl	Bilateria
Ptychodera_flava	Mir-10	6	6	0	0	6	pfl	Eumetazoa
Ptychodera_flava	Mir-103	1	1	0	0	1	pfl	Deuterostomia
Ptychodera_flava	Mir-124	1	1	0	0	1	pfl	Bilateria
Ptychodera_flava	Mir-133	1	1	0	0	1	pfl	Bilateria
Ptychodera_flava	Mir-137	1	1	0	0	1	pfl	Bilateria
Ptychodera_flava	Mir-153	2	1	0	0	1	pfl	Bilateria
Ptychodera_flava	Mir-184	1	1	0	0	1	pfl	Bilateria
Ptychodera_flava	Mir-190	2	1	0	0	1	pfl	Bilateria
Ptychodera_flava	Mir-193	3	3	0	0	3	pfl	Bilateria
Ptychodera_flava	Mir-2001	1	1	0	0	1	pfl	Bilateria
Ptychodera_flava	Mir-2006	1	1	0	0	1	pfl	Ambulacraria
Ptychodera_flava	Mir-2007	3	1	0	0	1	pfl	Ambulacraria
Ptychodera_flava	Mir-2008	3	1	0	0	1	pfl	Ambulacraria
Ptychodera_flava	Mir-2009	2	1	0	0	1	pfl	Ambulacraria
Ptychodera_flava	Mir-2011	2	1	0	0	1	pfl	Ambulacraria
Ptychodera_flava	Mir-2012	3	1	0	0	1	pfl	Ambulacraria
Ptychodera_flava	Mir-210	2	2	0	0	2	pfl	Bilateria
Ptychodera_flava	Mir-216	1	0	0	0	0	pfl	Bilateria
Ptychodera_flava	Mir-219	3	1	0	0	1	pfl	Bilateria
Ptychodera_flava	Mir-22	2	1	0	1	1	pfl	Bilateria
Ptychodera_flava	Mir-242	2	1	0	0	1	pfl	Bilateria
Ptychodera_flava	Mir-252	2	2	0	0	2	pfl	Bilateria
Ptychodera_flava	Mir-278	1	1	0	0	1	pfl	Bilateria
Ptychodera_flava	Mir-281	1	1	0	0	1	pfl	Bilateria
Ptychodera_flava	Mir-29	2	2	0	0	2	pfl	Bilateria
Ptychodera_flava	Mir-31	1	1	0	0	1	pfl	Bilateria
Ptychodera_flava	Mir-315	1	1	0	0	1	pfl	Bilateria
Ptychodera_flava	Mir-33	25	1	0	0	1	pfl	Bilateria
Ptychodera_flava	Mir-34	1	1	0	0	1	pfl	Bilateria
Ptychodera_flava	Mir-375	1	1	0	0	1	pfl	Bilateria
Ptychodera_flava	Mir-7	2	1	0	0	1	pfl	Bilateria
Ptychodera_flava	Mir-71	2	1	0	0	1	pfl	Bilateria
Ptychodera_flava	Mir-8	3	1	0	0	1	pfl	Bilateria
Ptychodera_flava	Mir-9	3	1	0	0	1	pfl	Bilateria
Ptychodera_flava	Mir-92	5	5	0	0	5	pfl	Bilateria
Ptychodera_flava	Mir-96	3	3	0	0	3	pfl	Bilateria
Python_bivittatus	Let-7	16	14	0	0	14	pbv	Bilateria
Python_bivittatus	Mir-1	8	4	0	0	4	pbv	Bilateria
Python_bivittatus	Mir-10	9	9	0	0	9	pbv	Eumetazoa
Python_bivittatus	Mir-101	2	2	0	0	2	pbv	Vertebrata
Python_bivittatus	Mir-103	4	3	0	0	3	pbv	Deuterostomia
Python_bivittatus	Mir-122	2	1	0	0	1	pbv	Vertebrata
Python_bivittatus	Mir-124	5	5	0	0	5	pbv	Bilateria
Python_bivittatus	Mir-126	1	1	0	0	1	pbv	Olfactores
Python_bivittatus	Mir-128	2	2	0	0	2	pbv	Vertebrata
Python_bivittatus	Mir-129	4	3	0	0	3	pbv	Chordata
Python_bivittatus	Mir-130	8	8	1	0	7	pbv	Vertebrata
Python_bivittatus	Mir-1306	1	1	0	0	1	pbv	Gnathostomata
Python_bivittatus	Mir-132	3	2	0	0	2	pbv	Vertebrata
Python_bivittatus	Mir-1329	1	1	0	0	1	pbv	Vertebrata
Python_bivittatus	Mir-133	4	4	0	0	4	pbv	Bilateria
Python_bivittatus	Mir-135	3	3	0	0	3	pbv	Chordata
Python_bivittatus	Mir-137	3	2	0	0	2	pbv	Bilateria
Python_bivittatus	Mir-138	2	2	0	0	2	pbv	Vertebrata
Python_bivittatus	Mir-1388	1	1	0	0	1	pbv	Gnathostomata
Python_bivittatus	Mir-139	1	1	0	0	1	pbv	Gnathostomata
Python_bivittatus	Mir-1397	1	1	0	0	1	pbv	Amniota
Python_bivittatus	Mir-142	2	1	0	0	1	pbv	Vertebrata
Python_bivittatus	Mir-143	1	1	0	0	1	pbv	Vertebrata
Python_bivittatus	Mir-144	1	1	0	0	1	pbv	Vertebrata
Python_bivittatus	Mir-145	49	1	0	0	1	pbv	Vertebrata
Python_bivittatus	Mir-146	4	2	0	0	2	pbv	Vertebrata
Python_bivittatus	Mir-147	2	1	0	0	1	pbv	Vertebrata
Python_bivittatus	Mir-148	4	2	0	0	2	pbv	Vertebrata
Python_bivittatus	Mir-15	6	6	1	0	5	pbv	Olfactores
Python_bivittatus	Mir-150	1	1	0	0	1	pbv	Gnathostomata
Python_bivittatus	Mir-153	4	2	0	0	2	pbv	Bilateria
Python_bivittatus	Mir-155	2	1	0	0	1	pbv	Vertebrata
Python_bivittatus	Mir-1662	2	1	0	0	1	pbv	Tetrapoda
