family	species	short	node	fpc	fnc	model	difference
Mir-1379	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-138	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-139	Homo_sapiens	hsa	Gnathostomata	0	0	mirmachine	NA
Mir-140	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-1416	Homo_sapiens	hsa	Amniota	0	0	mirmachine	NA
Mir-142	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-143	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-144	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-145	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-146	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-147	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-148	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-149	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-15	Homo_sapiens	hsa	Olfactores	0	1	mirmachine	-1
Mir-150	Homo_sapiens	hsa	Gnathostomata	0	0	mirmachine	NA
Mir-153	Homo_sapiens	hsa	Bilateria	0	0	mirmachine	NA
Mir-154	Homo_sapiens	hsa	Eutheria	1	4	mirmachine	-1
Mir-155	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-17	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-181	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-184	Homo_sapiens	hsa	Bilateria	0	0	mirmachine	NA
Mir-185	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-186	Homo_sapiens	hsa	Mammalia	0	0	mirmachine	NA
Mir-187	Homo_sapiens	hsa	Osteichthyes	0	0	mirmachine	NA
Mir-188	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-19	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-190	Homo_sapiens	hsa	Bilateria	0	0	mirmachine	NA
Mir-191	Homo_sapiens	hsa	Gnathostomata	0	0	mirmachine	NA
Mir-1911	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-1912	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-192	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-193	Homo_sapiens	hsa	Bilateria	0	0	mirmachine	NA
Mir-194	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-196	Homo_sapiens	hsa	Olfactores	0	0	mirmachine	NA
Mir-197	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-199	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-202	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-203	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-204	Homo_sapiens	hsa	Vertebrata	1	0	mirmachine	1
Mir-205	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-208	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-21	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-210	Homo_sapiens	hsa	Bilateria	1	0	mirmachine	1
Mir-2114	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-214	Homo_sapiens	hsa	Gnathostomata	0	0	mirmachine	NA
Mir-216	Homo_sapiens	hsa	Bilateria	0	0	mirmachine	NA
Mir-217	Homo_sapiens	hsa	Chordata	0	0	mirmachine	NA
Mir-218	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-219	Homo_sapiens	hsa	Bilateria	0	1	mirmachine	-1
Mir-22	Homo_sapiens	hsa	Bilateria	1	0	mirmachine	1
Mir-221	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-223	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-224	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-23	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-2355	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-2387	Homo_sapiens	hsa	Boreoeutheria	0	0	mirmachine	NA
Mir-24	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-2483	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-26	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-27	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-28	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-29	Homo_sapiens	hsa	Bilateria	0	0	mirmachine	NA
Mir-296	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-30	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-3059	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-3085	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-31	Homo_sapiens	hsa	Bilateria	0	0	mirmachine	NA
Mir-3140	Homo_sapiens	hsa	Catarrhini	0	0	mirmachine	NA
Mir-3145	Homo_sapiens	hsa	Catarrhini	0	0	mirmachine	NA
Mir-3146	Homo_sapiens	hsa	Catarrhini	0	0	mirmachine	NA
Mir-3173	Homo_sapiens	hsa	Catarrhini	0	0	mirmachine	NA
Mir-32	Homo_sapiens	hsa	Gnathostomata	0	0	mirmachine	NA
Mir-320	Homo_sapiens	hsa	Eutheria	0	1	mirmachine	-1
Mir-3200	Homo_sapiens	hsa	Catarrhini	0	0	mirmachine	NA
Mir-324	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-325	Homo_sapiens	hsa	Theria	0	0	mirmachine	NA
Mir-326	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-328	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-33	Homo_sapiens	hsa	Bilateria	0	0	mirmachine	NA
Mir-330	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-331	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-335	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-337	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-338	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-339	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-34	Homo_sapiens	hsa	Bilateria	0	0	mirmachine	NA
Mir-340	Homo_sapiens	hsa	Theria	0	0	mirmachine	NA
Mir-342	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-345	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-346	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-361	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-3613	Homo_sapiens	hsa	Theria	0	0	mirmachine	NA
Mir-3617	Homo_sapiens	hsa	Catarrhini	0	0	mirmachine	NA
Mir-362	Homo_sapiens	hsa	Eutheria	1	0	mirmachine	1
Mir-370	Homo_sapiens	hsa	Boreoeutheria	0	0	mirmachine	NA
Mir-374	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-375	Homo_sapiens	hsa	Bilateria	0	0	mirmachine	NA
Mir-376	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-378	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-383	Homo_sapiens	hsa	Tetrapoda	0	0	mirmachine	NA
Mir-384	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-3934	Homo_sapiens	hsa	Catarrhini	0	0	mirmachine	NA
Mir-423	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-425	Homo_sapiens	hsa	Gnathostomata	0	0	mirmachine	NA
Mir-430	Homo_sapiens	hsa	Vertebrata	1	1	mirmachine	-1
Mir-431	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-432	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-433	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-448	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-450	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-451	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-452	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-4524	Homo_sapiens	hsa	Catarrhini	0	0	mirmachine	NA
Mir-455	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-458	Homo_sapiens	hsa	Osteichthyes	0	0	mirmachine	NA
Mir-459	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-460	Homo_sapiens	hsa	Osteichthyes	0	0	mirmachine	NA
Mir-4677	Homo_sapiens	hsa	Catarrhini	1	0	mirmachine	1
Mir-4766	Homo_sapiens	hsa	Catarrhini	0	0	mirmachine	NA
Mir-483	Homo_sapiens	hsa	Theria	0	0	mirmachine	NA
Mir-486	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-488	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-489	Homo_sapiens	hsa	Osteichthyes	0	0	mirmachine	NA
Mir-490	Homo_sapiens	hsa	Amniota	0	0	mirmachine	NA
Mir-491	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-493	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-498	Homo_sapiens	hsa	Catarrhini	0	0	mirmachine	NA
Mir-499	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-504	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-505	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-506	Homo_sapiens	hsa	Eutheria	2	0	mirmachine	1
Mir-511	Homo_sapiens	hsa	Euarchontoglires	0	0	mirmachine	NA
Mir-541	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-542	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-544	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-550	Homo_sapiens	hsa	Catarrhini	0	0	mirmachine	NA
Mir-551	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-574	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-576	Homo_sapiens	hsa	Catarrhini	0	0	mirmachine	NA
Mir-577	Homo_sapiens	hsa	Catarrhini	0	0	mirmachine	NA
Mir-579	Homo_sapiens	hsa	Catarrhini	0	0	mirmachine	NA
Mir-582	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-584	Homo_sapiens	hsa	Catarrhini	0	0	mirmachine	NA
Mir-589	Homo_sapiens	hsa	Catarrhini	0	0	mirmachine	NA
Mir-590	Homo_sapiens	hsa	Mammalia	0	0	mirmachine	NA
Mir-592	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-598	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-599	Homo_sapiens	hsa	Sarcopterygii	0	0	mirmachine	NA
Mir-605	Homo_sapiens	hsa	Catarrhini	0	0	mirmachine	NA
Mir-615	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-624	Homo_sapiens	hsa	Catarrhini	0	0	mirmachine	NA
Mir-628	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-642	Homo_sapiens	hsa	Catarrhini	0	0	mirmachine	NA
Mir-651	Homo_sapiens	hsa	Catarrhini	0	0	mirmachine	NA
Mir-652	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-6529	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-653	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-670	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-671	Homo_sapiens	hsa	Theria	0	0	mirmachine	NA
Mir-6715	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-672	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-675	Homo_sapiens	hsa	Theria	1	0	mirmachine	1
Mir-676	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-7	Homo_sapiens	hsa	Bilateria	0	0	mirmachine	NA
Mir-71	Homo_sapiens	hsa	Bilateria	0	0	mirmachine	NA
Mir-7180	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-722	Homo_sapiens	hsa	Osteichthyes	0	0	mirmachine	NA
Mir-737	Homo_sapiens	hsa	Osteichthyes	0	0	mirmachine	NA
Mir-744	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-760	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-769	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-770	Homo_sapiens	hsa	Euarchontoglires	0	0	mirmachine	NA
Mir-8	Homo_sapiens	hsa	Bilateria	0	0	mirmachine	NA
Mir-873	Homo_sapiens	hsa	Mammalia	0	0	mirmachine	NA
Mir-874	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-875	Homo_sapiens	hsa	Vertebrata	0	0	mirmachine	NA
Mir-876	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-877	Homo_sapiens	hsa	Eutheria	6	0	mirmachine	1
Mir-885	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-887	Homo_sapiens	hsa	Catarrhini	0	0	mirmachine	NA
Mir-9	Homo_sapiens	hsa	Bilateria	0	0	mirmachine	NA
Mir-92	Homo_sapiens	hsa	Bilateria	0	0	mirmachine	NA
Mir-934	Homo_sapiens	hsa	Catarrhini	0	0	mirmachine	NA
Mir-935	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-944	Homo_sapiens	hsa	Catarrhini	0	0	mirmachine	NA
Mir-95	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-96	Homo_sapiens	hsa	Bilateria	0	0	mirmachine	NA
Mir-9851	Homo_sapiens	hsa	Eutheria	0	0	mirmachine	NA
Mir-10	Hydra_vulgaris	hvu	Eumetazoa	1	0	mirmachine	1
Mir-2022	Hydra_vulgaris	hvu	Cnidaria	0	0	mirmachine	NA
Mir-2030	Hydra_vulgaris	hvu	Cnidaria	0	0	mirmachine	NA
Bantam	Ixodes_scapularis	isc	Protostomia	0	0	mirmachine	NA
Iab-4	Ixodes_scapularis	isc	Arthropoda	0	0	mirmachine	NA
Let-7	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-1	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-10	Ixodes_scapularis	isc	Eumetazoa	0	0	mirmachine	NA
Mir-1175	Ixodes_scapularis	isc	Protostomia	0	0	mirmachine	NA
Mir-12	Ixodes_scapularis	isc	Protostomia	0	0	mirmachine	NA
Mir-124	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-133	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-137	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-153	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-184	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-190	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-1993	Ixodes_scapularis	isc	Protostomia	1	0	mirmachine	1
Mir-2	Ixodes_scapularis	isc	Protostomia	1	0	mirmachine	1
Mir-2001	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-210	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-216	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-219	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-22	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-252	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-275	Ixodes_scapularis	isc	Arthropoda	0	0	mirmachine	NA
Mir-276	Ixodes_scapularis	isc	Arthropoda	0	0	mirmachine	NA
Mir-277	Ixodes_scapularis	isc	Protostomia	0	0	mirmachine	NA
Mir-278	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-279	Ixodes_scapularis	isc	Protostomia	1	0	mirmachine	1
Mir-281	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-29	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-305	Ixodes_scapularis	isc	Ecdysozoa	0	0	mirmachine	NA
Mir-31	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-315	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-317	Ixodes_scapularis	isc	Protostomia	0	0	mirmachine	NA
Mir-33	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-36	Ixodes_scapularis	isc	Protostomia	0	0	mirmachine	NA
Mir-375	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-67	Ixodes_scapularis	isc	Protostomia	0	0	mirmachine	NA
Mir-7	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-71	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-750	Ixodes_scapularis	isc	Protostomia	0	0	mirmachine	NA
Mir-76	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-8	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-87	Ixodes_scapularis	isc	Protostomia	0	0	mirmachine	NA
Mir-9	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-92	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Mir-96	Ixodes_scapularis	isc	Bilateria	0	0	mirmachine	NA
Let-7	Latimeria_chalumnae	lch	Bilateria	0	0	mirmachine	NA
Mir-1	Latimeria_chalumnae	lch	Bilateria	0	0	mirmachine	NA
Mir-10	Latimeria_chalumnae	lch	Eumetazoa	1	0	mirmachine	1
Mir-101	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-103	Latimeria_chalumnae	lch	Deuterostomia	1	0	mirmachine	1
Mir-122	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-124	Latimeria_chalumnae	lch	Bilateria	0	0	mirmachine	NA
Mir-126	Latimeria_chalumnae	lch	Olfactores	0	0	mirmachine	NA
Mir-128	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-129	Latimeria_chalumnae	lch	Chordata	0	0	mirmachine	NA
Mir-130	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-1306	Latimeria_chalumnae	lch	Gnathostomata	0	0	mirmachine	NA
Mir-132	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-1329	Latimeria_chalumnae	lch	Vertebrata	1	0	mirmachine	1
Mir-133	Latimeria_chalumnae	lch	Bilateria	1	0	mirmachine	1
Mir-135	Latimeria_chalumnae	lch	Chordata	0	0	mirmachine	NA
Mir-137	Latimeria_chalumnae	lch	Bilateria	0	0	mirmachine	NA
Mir-138	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-1388	Latimeria_chalumnae	lch	Gnathostomata	0	0	mirmachine	NA
Mir-139	Latimeria_chalumnae	lch	Gnathostomata	0	0	mirmachine	NA
Mir-140	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-142	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-143	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-144	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-145	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-146	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-147	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-148	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-15	Latimeria_chalumnae	lch	Olfactores	2	0	mirmachine	1
Mir-150	Latimeria_chalumnae	lch	Gnathostomata	0	0	mirmachine	NA
Mir-153	Latimeria_chalumnae	lch	Bilateria	0	0	mirmachine	NA
Mir-155	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-17	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-1788	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-181	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-184	Latimeria_chalumnae	lch	Bilateria	0	0	mirmachine	NA
Mir-187	Latimeria_chalumnae	lch	Osteichthyes	0	0	mirmachine	NA
Mir-19	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-190	Latimeria_chalumnae	lch	Bilateria	0	0	mirmachine	NA
Mir-191	Latimeria_chalumnae	lch	Gnathostomata	0	0	mirmachine	NA
Mir-192	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-193	Latimeria_chalumnae	lch	Bilateria	0	0	mirmachine	NA
Mir-194	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-196	Latimeria_chalumnae	lch	Olfactores	0	0	mirmachine	NA
Mir-199	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-2001	Latimeria_chalumnae	lch	Bilateria	0	0	mirmachine	NA
Mir-202	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-203	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-204	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-205	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-208	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-21	Latimeria_chalumnae	lch	Vertebrata	1	0	mirmachine	1
Mir-210	Latimeria_chalumnae	lch	Bilateria	0	0	mirmachine	NA
Mir-214	Latimeria_chalumnae	lch	Gnathostomata	0	0	mirmachine	NA
Mir-216	Latimeria_chalumnae	lch	Bilateria	0	0	mirmachine	NA
Mir-217	Latimeria_chalumnae	lch	Chordata	0	0	mirmachine	NA
Mir-218	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-2184	Latimeria_chalumnae	lch	Gnathostomata	0	0	mirmachine	NA
Mir-2188	Latimeria_chalumnae	lch	Gnathostomata	0	0	mirmachine	NA
Mir-219	Latimeria_chalumnae	lch	Bilateria	0	0	mirmachine	NA
Mir-22	Latimeria_chalumnae	lch	Bilateria	0	0	mirmachine	NA
Mir-221	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-223	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-23	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-24	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-252	Latimeria_chalumnae	lch	Bilateria	1	0	mirmachine	1
Mir-26	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-27	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-281	Latimeria_chalumnae	lch	Bilateria	0	0	mirmachine	NA
Mir-29	Latimeria_chalumnae	lch	Bilateria	0	0	mirmachine	NA
Mir-2970	Latimeria_chalumnae	lch	Sarcopterygii	0	0	mirmachine	NA
Mir-30	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-31	Latimeria_chalumnae	lch	Bilateria	0	0	mirmachine	NA
Mir-32	Latimeria_chalumnae	lch	Gnathostomata	0	0	mirmachine	NA
Mir-33	Latimeria_chalumnae	lch	Bilateria	0	0	mirmachine	NA
Mir-338	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-34	Latimeria_chalumnae	lch	Bilateria	1	0	mirmachine	1
Mir-375	Latimeria_chalumnae	lch	Bilateria	0	0	mirmachine	NA
Mir-4057	Latimeria_chalumnae	lch	Chordata	0	0	mirmachine	NA
Mir-425	Latimeria_chalumnae	lch	Gnathostomata	0	0	mirmachine	NA
Mir-430	Latimeria_chalumnae	lch	Vertebrata	14	0	mirmachine	1
Mir-451	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-4541	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-455	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-456	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-458	Latimeria_chalumnae	lch	Osteichthyes	0	0	mirmachine	NA
Mir-459	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-460	Latimeria_chalumnae	lch	Osteichthyes	0	0	mirmachine	NA
Mir-489	Latimeria_chalumnae	lch	Osteichthyes	0	0	mirmachine	NA
Mir-499	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-551	Latimeria_chalumnae	lch	Vertebrata	0	0	mirmachine	NA
Mir-599	Latimeria_chalumnae	lch	Sarcopterygii	0	0	mirmachine	NA
Mir-7	Latimeria_chalumnae	lch	Bilateria	0	0	mirmachine	NA
Mir-71	Latimeria_chalumnae	lch	Bilateria	0	0	mirmachine	NA
Mir-7147	Latimeria_chalumnae	lch	Osteichthyes	0	0	mirmachine	NA
Mir-722	Latimeria_chalumnae	lch	Osteichthyes	0	0	mirmachine	NA
Mir-725	Latimeria_chalumnae	lch	Gnathostomata	0	0	mirmachine	NA
Mir-726	Latimeria_chalumnae	lch	Osteichthyes	0	0	mirmachine	NA
Mir-737	Latimeria_chalumnae	lch	Osteichthyes	0	0	mirmachine	NA
Mir-8	Latimeria_chalumnae	lch	Bilateria	0	0	mirmachine	NA
Mir-875	Latimeria_chalumnae	lch	Vertebrata	1	0	mirmachine	1
Mir-9	Latimeria_chalumnae	lch	Bilateria	0	0	mirmachine	NA
Mir-92	Latimeria_chalumnae	lch	Bilateria	2	0	mirmachine	1
Mir-96	Latimeria_chalumnae	lch	Bilateria	0	0	mirmachine	NA
Let-7	Lepisosteus_oculatus	loc	Bilateria	0	0	mirmachine	NA
Mir-1	Lepisosteus_oculatus	loc	Bilateria	0	0	mirmachine	NA
Mir-10	Lepisosteus_oculatus	loc	Eumetazoa	0	0	mirmachine	NA
Mir-101	Lepisosteus_oculatus	loc	Vertebrata	0	0	mirmachine	NA
Mir-103	Lepisosteus_oculatus	loc	Deuterostomia	0	0	mirmachine	NA
Mir-122	Lepisosteus_oculatus	loc	Vertebrata	0	0	mirmachine	NA
Mir-124	Lepisosteus_oculatus	loc	Bilateria	0	0	mirmachine	NA
Mir-126	Lepisosteus_oculatus	loc	Olfactores	0	0	mirmachine	NA
Mir-128	Lepisosteus_oculatus	loc	Vertebrata	0	0	mirmachine	NA
Mir-129	Lepisosteus_oculatus	loc	Chordata	0	0	mirmachine	NA
Mir-130	Lepisosteus_oculatus	loc	Vertebrata	0	0	mirmachine	NA
Mir-1306	Lepisosteus_oculatus	loc	Gnathostomata	0	0	mirmachine	NA
Mir-132	Lepisosteus_oculatus	loc	Vertebrata	0	0	mirmachine	NA
Mir-1329	Lepisosteus_oculatus	loc	Vertebrata	0	0	mirmachine	NA
