short	family	mirgenedb	species	node
bge	Mir-87	3	Blattella_germanica	Protostomia
bpl	Mir-87	1	Brachionus_plicatilis	Protostomia
cbr	Mir-87	2	Caenorhabditis_briggsae	Protostomia
cel	Mir-87	2	Caenorhabditis_elegans	Protostomia
cgi	Mir-87	2	Crassostrea_gigas	Protostomia
csc	Mir-87	5	Centruroides_sculpturatus	Protostomia
cte	Mir-87	2	Capitella_teleta	Protostomia
dan	Mir-87	1	Drosophila_ananassae	Protostomia
dma	Mir-87	2	Daphnia_magna	Protostomia
dme	Mir-87	1	Drosophila_melanogaster	Protostomia
dmo	Mir-87	1	Drosophila_mojavensis	Protostomia
dpu	Mir-87	2	Daphnia_pulex	Protostomia
dsi	Mir-87	1	Drosophila_simulans	Protostomia
dya	Mir-87	1	Drosophila_yakuba	Protostomia
efe	Mir-87	7	Eisenia_fetida	Protostomia
esc	Mir-87	1	Euprymna_scolopes	Protostomia
hme	Mir-87	1	Heliconius_melpomene	Protostomia
isc	Mir-87	2	Ixodes_scapularis	Protostomia
lan	Mir-87	2	Lingula_anatina	Protostomia
lgi	Mir-87	1	Lottia_gigantea	Protostomia
lpo	Mir-87	16	Limulus_polyphemus	Protostomia
obi	Mir-87	1	Octopus_bimaculoides	Protostomia
ovu	Mir-87	1	Octopus_vulgaris	Protostomia
sme	Mir-87	4	Schmidtea_mediterranea	Protostomia
tca	Mir-87	2	Tribolium_castaneum	Protostomia
bta	Mir-885	1	Bos_taurus	Eutheria
cfa	Mir-885	1	Canis_familiaris	Eutheria
cpo	Mir-885	1	Cavia_porcellus	Eutheria
dno	Mir-885	1	Dasypus_novemcinctus	Eutheria
mml	Mir-885	1	Macaca_mulatta	Eutheria
ocu	Mir-885	1	Oryctolagus_cuniculus	Eutheria
mml	Mir-887	1	Macaca_mulatta	Catarrhini
aae	Mir-8	1	Aedes_aegypti	Bilateria
aca	Mir-8	3	Anolis_carolinensis	Bilateria
ami	Mir-8	3	Alligator_mississippiensis	Bilateria
asu	Mir-8	1	Ascaris_suum	Bilateria
bfl	Mir-8	3	Branchiostoma_floridae	Bilateria
bge	Mir-8	1	Blattella_germanica	Bilateria
bla	Mir-8	3	Branchiostoma_lanceolatum	Bilateria
bpl	Mir-8	1	Brachionus_plicatilis	Bilateria
bta	Mir-8	5	Bos_taurus	Bilateria
cbr	Mir-8	1	Caenorhabditis_briggsae	Bilateria
cel	Mir-8	1	Caenorhabditis_elegans	Bilateria
cfa	Mir-8	5	Canis_familiaris	Bilateria
cgi	Mir-8	1	Crassostrea_gigas	Bilateria
cin	Mir-8	2	Ciona_intestinalis	Bilateria
cli	Mir-8	3	Columba_livia	Bilateria
cmi	Mir-8	3	Callorhinchus_milii	Bilateria
cpi	Mir-8	3	Chrysemys_picta_bellii	Bilateria
cpo	Mir-8	5	Cavia_porcellus	Bilateria
csc	Mir-8	1	Centruroides_sculpturatus	Bilateria
cte	Mir-8	1	Capitella_teleta	Bilateria
dan	Mir-8	1	Drosophila_ananassae	Bilateria
dma	Mir-8	1	Daphnia_magna	Bilateria
dme	Mir-8	1	Drosophila_melanogaster	Bilateria
dmo	Mir-8	1	Drosophila_mojavensis	Bilateria
dno	Mir-8	4	Dasypus_novemcinctus	Bilateria
dpu	Mir-8	1	Daphnia_pulex	Bilateria
dre	Mir-8	6	Danio_rerio	Bilateria
dsi	Mir-8	1	Drosophila_simulans	Bilateria
dya	Mir-8	1	Drosophila_yakuba	Bilateria
ebu	Mir-8	3	Eptatretus_burgeri	Bilateria
efe	Mir-8	3	Eisenia_fetida	Bilateria
esc	Mir-8	1	Euprymna_scolopes	Bilateria
ete	Mir-8	5	Echinops_telfairi	Bilateria
gga	Mir-8	3	Gallus_gallus	Bilateria
gja	Mir-8	3	Gekko_japonicus	Bilateria
gmo	Mir-8	3	Gadus_morhua	Bilateria
hme	Mir-8	1	Heliconius_melpomene	Bilateria
isc	Mir-8	1	Ixodes_scapularis	Bilateria
lan	Mir-8	1	Lingula_anatina	Bilateria
lch	Mir-8	4	Latimeria_chalumnae	Bilateria
lgi	Mir-8	1	Lottia_gigantea	Bilateria
loc	Mir-8	3	Lepisosteus_oculatus	Bilateria
lpo	Mir-8	7	Limulus_polyphemus	Bilateria
mal	Mir-8	3	Monopterus_albus	Bilateria
mdo	Mir-8	5	Monodelphis_domestica	Bilateria
mml	Mir-8	5	Macaca_mulatta	Bilateria
mmu	Mir-8	5	Mus_musculus	Bilateria
mun	Mir-8	3	Microcaecilia_unicolor	Bilateria
npo	Mir-8	1	Nautilus_pompilius	Bilateria
oan	Mir-8	5	Ornithorhynchus_anatinus	Bilateria
obi	Mir-8	1	Octopus_bimaculoides	Bilateria
ocu	Mir-8	5	Oryctolagus_cuniculus	Bilateria
ovu	Mir-8	1	Octopus_vulgaris	Bilateria
pbv	Mir-8	3	Python_bivittatus	Bilateria
pfl	Mir-8	1	Ptychodera_flava	Bilateria
pma	Mir-8	3	Petromyzon_marinus	Bilateria
pmi	Mir-8	1	Patiria_miniata	Bilateria
rno	Mir-8	5	Rattus_norvegicus	Bilateria
sha	Mir-8	5	Sarcophilus_harrisii	Bilateria
sko	Mir-8	1	Saccoglossus_kowalevskii	Bilateria
sme	Mir-8	2	Schmidtea_mediterranea	Bilateria
spt	Mir-8	3	Sphenodon_punctatus	Bilateria
spu	Mir-8	1	Strongylocentrotus_purpuratus	Bilateria
sto	Mir-8	3	Scyliorhinus_torazame	Bilateria
tca	Mir-8	1	Tribolium_castaneum	Bilateria
tgu	Mir-8	2	Taeniopygia_guttata	Bilateria
tni	Mir-8	3	Tetraodon_nigroviridis	Bilateria
xla	Mir-8	6	Xenopus_laevis	Bilateria
xtr	Mir-8	3	Xenopus_tropicalis	Bilateria
aae	Mir-92	2	Aedes_aegypti	Bilateria
aca	Mir-92	4	Anolis_carolinensis	Bilateria
ami	Mir-92	5	Alligator_mississippiensis	Bilateria
asu	Mir-92	1	Ascaris_suum	Bilateria
bfl	Mir-92	8	Branchiostoma_floridae	Bilateria
bge	Mir-92	4	Blattella_germanica	Bilateria
bla	Mir-92	8	Branchiostoma_lanceolatum	Bilateria
bta	Mir-92	6	Bos_taurus	Bilateria
cbr	Mir-92	2	Caenorhabditis_briggsae	Bilateria
cel	Mir-92	1	Caenorhabditis_elegans	Bilateria
cfa	Mir-92	6	Canis_familiaris	Bilateria
cgi	Mir-92	4	Crassostrea_gigas	Bilateria
cin	Mir-92	10	Ciona_intestinalis	Bilateria
cli	Mir-92	4	Columba_livia	Bilateria
cmi	Mir-92	8	Callorhinchus_milii	Bilateria
cpi	Mir-92	5	Chrysemys_picta_bellii	Bilateria
cpo	Mir-92	6	Cavia_porcellus	Bilateria
csc	Mir-92	2	Centruroides_sculpturatus	Bilateria
cte	Mir-92	3	Capitella_teleta	Bilateria
dan	Mir-92	6	Drosophila_ananassae	Bilateria
dma	Mir-92	2	Daphnia_magna	Bilateria
dme	Mir-92	6	Drosophila_melanogaster	Bilateria
dmo	Mir-92	5	Drosophila_mojavensis	Bilateria
dno	Mir-92	6	Dasypus_novemcinctus	Bilateria
dpu	Mir-92	2	Daphnia_pulex	Bilateria
dre	Mir-92	5	Danio_rerio	Bilateria
dsi	Mir-92	6	Drosophila_simulans	Bilateria
dya	Mir-92	6	Drosophila_yakuba	Bilateria
ebu	Mir-92	3	Eptatretus_burgeri	Bilateria
efe	Mir-92	2	Eisenia_fetida	Bilateria
esc	Mir-92	1	Euprymna_scolopes	Bilateria
ete	Mir-92	6	Echinops_telfairi	Bilateria
gga	Mir-92	4	Gallus_gallus	Bilateria
gja	Mir-92	5	Gekko_japonicus	Bilateria
gmo	Mir-92	4	Gadus_morhua	Bilateria
hme	Mir-92	2	Heliconius_melpomene	Bilateria
isc	Mir-92	1	Ixodes_scapularis	Bilateria
lan	Mir-92	9	Lingula_anatina	Bilateria
lch	Mir-92	4	Latimeria_chalumnae	Bilateria
lgi	Mir-92	4	Lottia_gigantea	Bilateria
loc	Mir-92	4	Lepisosteus_oculatus	Bilateria
lpo	Mir-92	3	Limulus_polyphemus	Bilateria
mal	Mir-92	4	Monopterus_albus	Bilateria
mdo	Mir-92	6	Monodelphis_domestica	Bilateria
mml	Mir-92	6	Macaca_mulatta	Bilateria
mmu	Mir-92	6	Mus_musculus	Bilateria
mun	Mir-92	5	Microcaecilia_unicolor	Bilateria
npo	Mir-92	3	Nautilus_pompilius	Bilateria
oan	Mir-92	9	Ornithorhynchus_anatinus	Bilateria
obi	Mir-92	1	Octopus_bimaculoides	Bilateria
ocu	Mir-92	6	Oryctolagus_cuniculus	Bilateria
pbv	Mir-92	4	Python_bivittatus	Bilateria
pfl	Mir-92	5	Ptychodera_flava	Bilateria
pma	Mir-92	4	Petromyzon_marinus	Bilateria
pmi	Mir-92	7	Patiria_miniata	Bilateria
rno	Mir-92	6	Rattus_norvegicus	Bilateria
sha	Mir-92	6	Sarcophilus_harrisii	Bilateria
sko	Mir-92	4	Saccoglossus_kowalevskii	Bilateria
sme	Mir-92	1	Schmidtea_mediterranea	Bilateria
spt	Mir-92	5	Sphenodon_punctatus	Bilateria
spu	Mir-92	8	Strongylocentrotus_purpuratus	Bilateria
sto	Mir-92	7	Scyliorhinus_torazame	Bilateria
tca	Mir-92	3	Tribolium_castaneum	Bilateria
tgu	Mir-92	5	Taeniopygia_guttata	Bilateria
tni	Mir-92	3	Tetraodon_nigroviridis	Bilateria
xbo	Mir-92	6	Xenoturbella_bocki	Bilateria
xla	Mir-92	11	Xenopus_laevis	Bilateria
xtr	Mir-92	6	Xenopus_tropicalis	Bilateria
mml	Mir-934	1	Macaca_mulatta	Catarrhini
bta	Mir-935	1	Bos_taurus	Eutheria
cfa	Mir-935	1	Canis_familiaris	Eutheria
dno	Mir-935	1	Dasypus_novemcinctus	Eutheria
mml	Mir-935	1	Macaca_mulatta	Eutheria
mmu	Mir-935	1	Mus_musculus	Eutheria
ocu	Mir-935	1	Oryctolagus_cuniculus	Eutheria
rno	Mir-935	1	Rattus_norvegicus	Eutheria
mml	Mir-944	1	Macaca_mulatta	Catarrhini
bta	Mir-95	4	Bos_taurus	Eutheria
cfa	Mir-95	4	Canis_familiaris	Eutheria
cpo	Mir-95	3	Cavia_porcellus	Eutheria
dno	Mir-95	3	Dasypus_novemcinctus	Eutheria
ete	Mir-95	1	Echinops_telfairi	Eutheria
mml	Mir-95	4	Macaca_mulatta	Eutheria
mmu	Mir-95	2	Mus_musculus	Eutheria
ocu	Mir-95	3	Oryctolagus_cuniculus	Eutheria
rno	Mir-95	2	Rattus_norvegicus	Eutheria
aae	Mir-965	1	Aedes_aegypti	Pancrustacea
bge	Mir-965	1	Blattella_germanica	Pancrustacea
dan	Mir-965	1	Drosophila_ananassae	Pancrustacea
dma	Mir-965	1	Daphnia_magna	Pancrustacea
dme	Mir-965	1	Drosophila_melanogaster	Pancrustacea
dmo	Mir-965	1	Drosophila_mojavensis	Pancrustacea
dpu	Mir-965	1	Daphnia_pulex	Pancrustacea
dsi	Mir-965	1	Drosophila_simulans	Pancrustacea
dya	Mir-965	1	Drosophila_yakuba	Pancrustacea
hme	Mir-965	1	Heliconius_melpomene	Pancrustacea
tca	Mir-965	1	Tribolium_castaneum	Pancrustacea
aae	Mir-96	2	Aedes_aegypti	Bilateria
aca	Mir-96	1	Anolis_carolinensis	Bilateria
ami	Mir-96	3	Alligator_mississippiensis	Bilateria
asu	Mir-96	2	Ascaris_suum	Bilateria
bfl	Mir-96	8	Branchiostoma_floridae	Bilateria
bge	Mir-96	2	Blattella_germanica	Bilateria
bla	Mir-96	8	Branchiostoma_lanceolatum	Bilateria
bpl	Mir-96	1	Brachionus_plicatilis	Bilateria
bta	Mir-96	3	Bos_taurus	Bilateria
cbr	Mir-96	3	Caenorhabditis_briggsae	Bilateria
cel	Mir-96	2	Caenorhabditis_elegans	Bilateria
cfa	Mir-96	3	Canis_familiaris	Bilateria
cgi	Mir-96	5	Crassostrea_gigas	Bilateria
cin	Mir-96	3	Ciona_intestinalis	Bilateria
cli	Mir-96	3	Columba_livia	Bilateria
cmi	Mir-96	3	Callorhinchus_milii	Bilateria
cpi	Mir-96	3	Chrysemys_picta_bellii	Bilateria
cpo	Mir-96	3	Cavia_porcellus	Bilateria
csc	Mir-96	5	Centruroides_sculpturatus	Bilateria
cte	Mir-96	2	Capitella_teleta	Bilateria
dan	Mir-96	2	Drosophila_ananassae	Bilateria
dma	Mir-96	2	Daphnia_magna	Bilateria
dme	Mir-96	2	Drosophila_melanogaster	Bilateria
dmo	Mir-96	1	Drosophila_mojavensis	Bilateria
dno	Mir-96	3	Dasypus_novemcinctus	Bilateria
dpu	Mir-96	2	Daphnia_pulex	Bilateria
dre	Mir-96	3	Danio_rerio	Bilateria
dsi	Mir-96	2	Drosophila_simulans	Bilateria
dya	Mir-96	2	Drosophila_yakuba	Bilateria
ebu	Mir-96	6	Eptatretus_burgeri	Bilateria
efe	Mir-96	3	Eisenia_fetida	Bilateria
esc	Mir-96	1	Euprymna_scolopes	Bilateria
ete	Mir-96	3	Echinops_telfairi	Bilateria
gga	Mir-96	3	Gallus_gallus	Bilateria
gja	Mir-96	3	Gekko_japonicus	Bilateria
gmo	Mir-96	3	Gadus_morhua	Bilateria
hme	Mir-96	2	Heliconius_melpomene	Bilateria
isc	Mir-96	3	Ixodes_scapularis	Bilateria
lan	Mir-96	3	Lingula_anatina	Bilateria
lch	Mir-96	3	Latimeria_chalumnae	Bilateria
lgi	Mir-96	4	Lottia_gigantea	Bilateria
loc	Mir-96	3	Lepisosteus_oculatus	Bilateria
lpo	Mir-96	14	Limulus_polyphemus	Bilateria
mal	Mir-96	6	Monopterus_albus	Bilateria
mdo	Mir-96	3	Monodelphis_domestica	Bilateria
mml	Mir-96	3	Macaca_mulatta	Bilateria
mmu	Mir-96	3	Mus_musculus	Bilateria
mun	Mir-96	3	Microcaecilia_unicolor	Bilateria
npo	Mir-96	3	Nautilus_pompilius	Bilateria
oan	Mir-96	3	Ornithorhynchus_anatinus	Bilateria
obi	Mir-96	1	Octopus_bimaculoides	Bilateria
ocu	Mir-96	3	Oryctolagus_cuniculus	Bilateria
ovu	Mir-96	2	Octopus_vulgaris	Bilateria
pbv	Mir-96	3	Python_bivittatus	Bilateria
pfl	Mir-96	3	Ptychodera_flava	Bilateria
pma	Mir-96	5	Petromyzon_marinus	Bilateria
pmi	Mir-96	3	Patiria_miniata	Bilateria
rno	Mir-96	3	Rattus_norvegicus	Bilateria
sha	Mir-96	3	Sarcophilus_harrisii	Bilateria
sko	Mir-96	3	Saccoglossus_kowalevskii	Bilateria
sme	Mir-96	2	Schmidtea_mediterranea	Bilateria
spt	Mir-96	3	Sphenodon_punctatus	Bilateria
spu	Mir-96	3	Strongylocentrotus_purpuratus	Bilateria
sto	Mir-96	3	Scyliorhinus_torazame	Bilateria
tca	Mir-96	2	Tribolium_castaneum	Bilateria
tgu	Mir-96	3	Taeniopygia_guttata	Bilateria
tni	Mir-96	6	Tetraodon_nigroviridis	Bilateria
xbo	Mir-96	1	Xenoturbella_bocki	Bilateria
xla	Mir-96	6	Xenopus_laevis	Bilateria
xtr	Mir-96	3	Xenopus_tropicalis	Bilateria
bta	Mir-9851	1	Bos_taurus	Eutheria
cfa	Mir-9851	1	Canis_familiaris	Eutheria
ete	Mir-9851	1	Echinops_telfairi	Eutheria
mml	Mir-9851	1	Macaca_mulatta	Eutheria
ocu	Mir-9851	1	Oryctolagus_cuniculus	Eutheria
aae	Mir-9	5	Aedes_aegypti	Bilateria
aca	Mir-9	3	Anolis_carolinensis	Bilateria
ami	Mir-9	4	Alligator_mississippiensis	Bilateria
asu	Mir-9	2	Ascaris_suum	Bilateria
bfl	Mir-9	1	Branchiostoma_floridae	Bilateria
bge	Mir-9	4	Blattella_germanica	Bilateria
bla	Mir-9	1	Branchiostoma_lanceolatum	Bilateria
bpl	Mir-9	1	Brachionus_plicatilis	Bilateria
bta	Mir-9	3	Bos_taurus	Bilateria
cbr	Mir-9	3	Caenorhabditis_briggsae	Bilateria
cel	Mir-9	3	Caenorhabditis_elegans	Bilateria
cfa	Mir-9	3	Canis_familiaris	Bilateria
cgi	Mir-9	3	Crassostrea_gigas	Bilateria
cin	Mir-9	1	Ciona_intestinalis	Bilateria
cli	Mir-9	3	Columba_livia	Bilateria
cmi	Mir-9	3	Callorhinchus_milii	Bilateria
cpi	Mir-9	4	Chrysemys_picta_bellii	Bilateria
cpo	Mir-9	3	Cavia_porcellus	Bilateria
csc	Mir-9	2	Centruroides_sculpturatus	Bilateria
cte	Mir-9	1	Capitella_teleta	Bilateria
dan	Mir-9	5	Drosophila_ananassae	Bilateria
dma	Mir-9	2	Daphnia_magna	Bilateria
dme	Mir-9	5	Drosophila_melanogaster	Bilateria
dmo	Mir-9	5	Drosophila_mojavensis	Bilateria
dno	Mir-9	3	Dasypus_novemcinctus	Bilateria
dpu	Mir-9	2	Daphnia_pulex	Bilateria
dre	Mir-9	7	Danio_rerio	Bilateria
dsi	Mir-9	5	Drosophila_simulans	Bilateria
dya	Mir-9	5	Drosophila_yakuba	Bilateria
ebu	Mir-9	4	Eptatretus_burgeri	Bilateria
efe	Mir-9	2	Eisenia_fetida	Bilateria
esc	Mir-9	1	Euprymna_scolopes	Bilateria
ete	Mir-9	3	Echinops_telfairi	Bilateria
gga	Mir-9	4	Gallus_gallus	Bilateria
gja	Mir-9	4	Gekko_japonicus	Bilateria
gmo	Mir-9	7	Gadus_morhua	Bilateria
hme	Mir-9	4	Heliconius_melpomene	Bilateria
isc	Mir-9	1	Ixodes_scapularis	Bilateria
lan	Mir-9	1	Lingula_anatina	Bilateria
lch	Mir-9	4	Latimeria_chalumnae	Bilateria
lgi	Mir-9	1	Lottia_gigantea	Bilateria
loc	Mir-9	3	Lepisosteus_oculatus	Bilateria
lpo	Mir-9	4	Limulus_polyphemus	Bilateria
mal	Mir-9	7	Monopterus_albus	Bilateria
mdo	Mir-9	4	Monodelphis_domestica	Bilateria
mml	Mir-9	3	Macaca_mulatta	Bilateria
mmu	Mir-9	3	Mus_musculus	Bilateria
mun	Mir-9	4	Microcaecilia_unicolor	Bilateria
npo	Mir-9	1	Nautilus_pompilius	Bilateria
oan	Mir-9	4	Ornithorhynchus_anatinus	Bilateria
obi	Mir-9	1	Octopus_bimaculoides	Bilateria
ocu	Mir-9	3	Oryctolagus_cuniculus	Bilateria
ovu	Mir-9	1	Octopus_vulgaris	Bilateria
pbv	Mir-9	4	Python_bivittatus	Bilateria
pfl	Mir-9	1	Ptychodera_flava	Bilateria
pma	Mir-9	5	Petromyzon_marinus	Bilateria
pmi	Mir-9	1	Patiria_miniata	Bilateria
rno	Mir-9	3	Rattus_norvegicus	Bilateria
sha	Mir-9	4	Sarcophilus_harrisii	Bilateria
sko	Mir-9	1	Saccoglossus_kowalevskii	Bilateria
sme	Mir-9	3	Schmidtea_mediterranea	Bilateria
spt	Mir-9	4	Sphenodon_punctatus	Bilateria
spu	Mir-9	1	Strongylocentrotus_purpuratus	Bilateria
sto	Mir-9	3	Scyliorhinus_torazame	Bilateria
tca	Mir-9	5	Tribolium_castaneum	Bilateria
tgu	Mir-9	4	Taeniopygia_guttata	Bilateria
tni	Mir-9	7	Tetraodon_nigroviridis	Bilateria
xbo	Mir-9	1	Xenoturbella_bocki	Bilateria
xla	Mir-9	8	Xenopus_laevis	Bilateria
xtr	Mir-9	4	Xenopus_tropicalis	Bilateria
hsa	Mir-550	3	Homo_sapiens	Catarrhini
hsa	Mir-1180	1	Homo_sapiens	Catarrhini
hsa	Mir-1323	1	Homo_sapiens	Catarrhini
hsa	Mir-3140	1	Homo_sapiens	Catarrhini
hsa	Mir-3145	1	Homo_sapiens	Catarrhini
hsa	Mir-3146	1	Homo_sapiens	Catarrhini
hsa	Mir-3173	1	Homo_sapiens	Catarrhini
hsa	Mir-3200	1	Homo_sapiens	Catarrhini
hsa	Mir-3617	1	Homo_sapiens	Catarrhini
hsa	Mir-3934	1	Homo_sapiens	Catarrhini
hsa	Mir-4524	1	Homo_sapiens	Catarrhini
hsa	Mir-4677	1	Homo_sapiens	Catarrhini
hsa	Mir-4766	1	Homo_sapiens	Catarrhini
hsa	Mir-498	1	Homo_sapiens	Catarrhini
hsa	Mir-576	1	Homo_sapiens	Catarrhini
hsa	Mir-577	1	Homo_sapiens	Catarrhini
hsa	Mir-579	1	Homo_sapiens	Catarrhini
hsa	Mir-584	1	Homo_sapiens	Catarrhini
hsa	Mir-589	1	Homo_sapiens	Catarrhini
hsa	Mir-605	1	Homo_sapiens	Catarrhini
hsa	Mir-624	1	Homo_sapiens	Catarrhini
hsa	Mir-642	1	Homo_sapiens	Catarrhini
hsa	Mir-651	1	Homo_sapiens	Catarrhini
hsa	Mir-887	1	Homo_sapiens	Catarrhini
hsa	Mir-934	1	Homo_sapiens	Catarrhini
hsa	Mir-944	1	Homo_sapiens	Catarrhini
hsa	Mir-511	1	Homo_sapiens	Euarchontoglires
hsa	Mir-770	1	Homo_sapiens	Euarchontoglires
hsa	Mir-370	1	Homo_sapiens	Boreoeutheria
hsa	Mir-154	33	Homo_sapiens	Eutheria
hsa	Mir-506	21	Homo_sapiens	Eutheria
hsa	Mir-320	5	Homo_sapiens	Eutheria
hsa	Mir-362	5	Homo_sapiens	Eutheria
hsa	Mir-376	5	Homo_sapiens	Eutheria
hsa	Mir-95	4	Homo_sapiens	Eutheria
hsa	Mir-188	3	Homo_sapiens	Eutheria
hsa	Mir-28	3	Homo_sapiens	Eutheria
hsa	Mir-450	3	Homo_sapiens	Eutheria
hsa	Mir-105	2	Homo_sapiens	Eutheria
hsa	Mir-374	2	Homo_sapiens	Eutheria
hsa	Mir-1247	1	Homo_sapiens	Eutheria
hsa	Mir-1249	1	Homo_sapiens	Eutheria
hsa	Mir-1271	1	Homo_sapiens	Eutheria
hsa	Mir-1277	1	Homo_sapiens	Eutheria
hsa	Mir-127	1	Homo_sapiens	Eutheria
hsa	Mir-1296	1	Homo_sapiens	Eutheria
hsa	Mir-1298	1	Homo_sapiens	Eutheria
hsa	Mir-1301	1	Homo_sapiens	Eutheria
hsa	Mir-1307	1	Homo_sapiens	Eutheria
hsa	Mir-1343	1	Homo_sapiens	Eutheria
hsa	Mir-134	1	Homo_sapiens	Eutheria
hsa	Mir-136	1	Homo_sapiens	Eutheria
hsa	Mir-149	1	Homo_sapiens	Eutheria
hsa	Mir-185	1	Homo_sapiens	Eutheria
hsa	Mir-1911	1	Homo_sapiens	Eutheria
hsa	Mir-1912	1	Homo_sapiens	Eutheria
hsa	Mir-197	1	Homo_sapiens	Eutheria
hsa	Mir-2114	1	Homo_sapiens	Eutheria
hsa	Mir-224	1	Homo_sapiens	Eutheria
hsa	Mir-2355	1	Homo_sapiens	Eutheria
hsa	Mir-296	1	Homo_sapiens	Eutheria
hsa	Mir-3059	1	Homo_sapiens	Eutheria
hsa	Mir-3085	1	Homo_sapiens	Eutheria
hsa	Mir-324	1	Homo_sapiens	Eutheria
hsa	Mir-326	1	Homo_sapiens	Eutheria
hsa	Mir-328	1	Homo_sapiens	Eutheria
hsa	Mir-330	1	Homo_sapiens	Eutheria
hsa	Mir-331	1	Homo_sapiens	Eutheria
hsa	Mir-335	1	Homo_sapiens	Eutheria
hsa	Mir-337	1	Homo_sapiens	Eutheria
hsa	Mir-339	1	Homo_sapiens	Eutheria
hsa	Mir-342	1	Homo_sapiens	Eutheria
hsa	Mir-345	1	Homo_sapiens	Eutheria
hsa	Mir-346	1	Homo_sapiens	Eutheria
hsa	Mir-361	1	Homo_sapiens	Eutheria
hsa	Mir-378	1	Homo_sapiens	Eutheria
hsa	Mir-423	1	Homo_sapiens	Eutheria
hsa	Mir-431	1	Homo_sapiens	Eutheria
hsa	Mir-432	1	Homo_sapiens	Eutheria
hsa	Mir-433	1	Homo_sapiens	Eutheria
hsa	Mir-448	1	Homo_sapiens	Eutheria
hsa	Mir-452	1	Homo_sapiens	Eutheria
hsa	Mir-486	1	Homo_sapiens	Eutheria
hsa	Mir-488	1	Homo_sapiens	Eutheria
hsa	Mir-491	1	Homo_sapiens	Eutheria
hsa	Mir-493	1	Homo_sapiens	Eutheria
hsa	Mir-504	1	Homo_sapiens	Eutheria
hsa	Mir-505	1	Homo_sapiens	Eutheria
hsa	Mir-541	1	Homo_sapiens	Eutheria
hsa	Mir-542	1	Homo_sapiens	Eutheria
hsa	Mir-544	1	Homo_sapiens	Eutheria
hsa	Mir-574	1	Homo_sapiens	Eutheria
hsa	Mir-582	1	Homo_sapiens	Eutheria
hsa	Mir-592	1	Homo_sapiens	Eutheria
hsa	Mir-598	1	Homo_sapiens	Eutheria
hsa	Mir-615	1	Homo_sapiens	Eutheria
hsa	Mir-628	1	Homo_sapiens	Eutheria
hsa	Mir-6529	1	Homo_sapiens	Eutheria
hsa	Mir-652	1	Homo_sapiens	Eutheria
hsa	Mir-653	1	Homo_sapiens	Eutheria
hsa	Mir-670	1	Homo_sapiens	Eutheria
hsa	Mir-6715	1	Homo_sapiens	Eutheria
hsa	Mir-676	1	Homo_sapiens	Eutheria
hsa	Mir-744	1	Homo_sapiens	Eutheria
hsa	Mir-760	1	Homo_sapiens	Eutheria
hsa	Mir-769	1	Homo_sapiens	Eutheria
hsa	Mir-874	1	Homo_sapiens	Eutheria
hsa	Mir-876	1	Homo_sapiens	Eutheria
hsa	Mir-877	1	Homo_sapiens	Eutheria
hsa	Mir-885	1	Homo_sapiens	Eutheria
hsa	Mir-935	1	Homo_sapiens	Eutheria
hsa	Mir-9851	1	Homo_sapiens	Eutheria
hsa	Mir-1251	1	Homo_sapiens	Theria
hsa	Mir-325	1	Homo_sapiens	Theria
